company_name,company_label,address,address_2,postcode,city,sic_4,sic_2,sic_industry_german,sic_industry_english,solon_av_industry,employees,employees_bracket,lat,lon,country
RMC Robert Mattern Communikationsanlagen GmbH,RMC Robert Mattern,Im Fuchsloch 1,,60437,Frankfurt am Main,1731,17,Elektroarbeiten,Construction - Special Trade Contractors,Construction,20,Small 10 - 49,50.2078077,8.704354,Germany
ROADRUNNER GmbH,ROADRUNNER GmbH,Ziegelhüttenweg 22,,60598,Frankfurt am Main,4121,41,Taxibetriebe,"Local, Suburban Transit & Interurbn Hgwy Passenger Transport",Transportation and Public Utilities,20,Small 10 - 49,50.09348,8.68037,Germany
"Robert Brehm, Thomas Klingenberger, Alexandra Brehm-Kaiser","Robert Brehm, Thomas",Steinmetzstr. 9,,65931,Frankfurt am Main,8111,81,Juristische Dienstleistungen,Legal Services,Services,17,Small 10 - 49,50.078532,8.511885,Germany
Robert Half Deutschland GmbH & Co. KG,Robert Half Deutschland GmbH &,Solmsstr. 8,,60486,Frankfurt am Main,7363,73,Vermittlungsbüros für Aushilfskräfte,Business Services,Services,1189,Large 250 +,50.11897,8.63742,Germany
Robert Lott GmbH Schreinerei,Robert Lott GmbH Schreinerei,Alt Eschersheim 40,,60433,Frankfurt am Main,1751,17,Zimmereibetriebe,Construction - Special Trade Contractors,Construction,20,Small 10 - 49,50.160502,8.655573,Germany
Robert W. Baird GmbH,Robert W. Baird GmbH,Neue Mainzer Str. 28,,60311,Frankfurt am Main,8748,87,Sonstige Beratungsdienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,15,Small 10 - 49,50.1104763,8.6738413,Germany
Rocco Forte & Family (Luxury Hotels) GmbH,Rocco Forte & Family (Luxury,Kennedyallee 70,,60596,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,130,Medium 50 - 249,50.09727,8.66956,Germany
Rockwood Lithium GmbH,Rockwood Lithium GmbH,Gebäude G 879,,65926,Frankfurt am Main,2819,28,Sonstige anorganische Industriechemikalien,Chemicals and Allied Products,Manufacturing,560,Large 250 +,50.0379326,8.5621518,Germany
Rockwood Specialties Group GmbH,Rockwood Specialties Group,Königsberger Str. 1,,60487,Frankfurt am Main,6719,67,Sonstige Holding-Gesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",4930,Large 250 +,50.12694,8.63111,Germany
Rödelheimer Pflegedienst Kranken- und Altenpflege GmbH,Rödelheimer Pflegedienst,Alt Rödelheim 6,,60489,Frankfurt am Main,8082,80,Heimpflegedienste,Health Services,Services,16,Small 10 - 49,50.124418,8.6128574,Germany
Rollshausen und Dittenberger Elektrobau GmbH,Rollshausen und Dittenberger,Bessemerstr. 17,,60388,Frankfurt am Main,1731,17,Elektroarbeiten,Construction - Special Trade Contractors,Construction,12,Small 10 - 49,50.1429896,8.7488893,Germany
Römerstadt-Schule,Römerstadt-Schule,In der Römerstadt 120E,,60439,Frankfurt am Main,8211,82,"Internate, Kindergärten, Grund- u. Hauptschulen, höhere Schulen",Educational Services,Services,14,Small 10 - 49,50.15415,8.63248,Germany
Röntgen-Schnitzer e.K.,Röntgen-Schnitzer e.K.,Salzschlirfer Str. 5,,60386,Frankfurt am Main,5047,50,"Ärztliche, Zahnärztliche u. Klinikgeräte und Bedarf",Wholesale Trade - Durable Goods,Wholesale & retail trade,24,Small 10 - 49,50.1289465,8.7453818,Germany
Roquette GmbH,Roquette GmbH,Darmstädter Landstr. 180-186,,60598,Frankfurt am Main,5149,51,Sonstige Kolonialwaren u. verw. Artikel,Wholesale Trade - Nondurable Goods,Wholesale & retail trade,48,Small 10 - 49,50.09312,8.69028,Germany
Rossbach & Fischer,Rossbach & Fischer,Schaumainkai 101-103,,60596,Frankfurt am Main,9222,92,Rechtsberatung u. Strafverfolgung,"Justice, Public Order and Safety",Public Administration,13,Small 10 - 49,50.10019,8.66866,Germany
Roßkopf Garten + Landschaftsbau GmbH & Co. KG,Roßkopf Garten +,Zum Eiskeller 17,,60529,Frankfurt am Main,0781,07,"Landschaftsarchitektur, -beratung u. -planung",Agricultural Services,"Agriculture, Forestry, and Fishing plus Mining",50,Small 10 - 49,50.07729,8.60366,Germany
Rothschild GmbH,Rothschild GmbH,Börsenstr. 2-4,,60313,Frankfurt am Main,6282,62,Anlagenberatung,"Security & Commodity Brokers, Dealers, Exchanges & Services","Finance, Insurance, and Real Estate",116,Medium 50 - 249,50.1147144,8.676981,Germany
Rotkreuz-Kliniken Servicegesellschaft mbH,Rotkreuz-Kliniken,Königswarterstr. 16,,60316,Frankfurt am Main,7349,73,"Sonstige Hausreinigungs- u. Instandhaltungsdienste, Gebäudereinigung",Business Services,Services,25,Small 10 - 49,50.11704,8.6980308,Germany
Röver System Textilpflege GmbH,Röver System Textilpflege GmbH,Ringelstr. 52-54,,60385,Frankfurt am Main,7216,72,"Chem. Reinigungsanlagen, außer Teppichreinigung",Personal Services,Services,20,Small 10 - 49,50.1274472,8.7100246,Germany
ROY Ceramics SE,ROY Ceramics SE,Bockenheimer Landstr. 17-19,,60325,Frankfurt am Main,6719,67,Sonstige Holding-Gesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",495,Large 250 +,50.115625,8.669028,Germany
RSK GmbH,RSK GmbH,Rotfeder-Ring 16,,60327,Frankfurt am Main,5813,58,"Lokale, Bierhallen, Nachtclubs, Discotheken",Eating and Drinking Places,Services,35,Small 10 - 49,50.0978502,8.65499,Germany
RSP Remmel + Sattler Ingenieurgesellschaft mbH,RSP Remmel + Sattler,Lindleystr. 12,,60314,Frankfurt am Main,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,17,Small 10 - 49,50.1124032,8.7192312,Germany
RTL Hessen GmbH,RTL Hessen GmbH,Solmsstr. 4,,60486,Frankfurt am Main,4833,48,Fernsehsendestationen,Communications,Transportation and Public Utilities,35,Small 10 - 49,50.11897,8.63742,Germany
RTO GmbH,RTO GmbH,Hanauer Landstr. 439,,60314,Frankfurt am Main,7311,73,Werbeagenturen,Business Services,Services,205,Medium 50 - 249,50.12407,8.74329,Germany
"Rud. Otto Meyer GmbH & Co. KG, Rheinelektra Technik GmbH, ABB Gebäudetechnik Süd GmbH und Bosch Telecom GmbH","Rud. Otto Meyer GmbH & Co. KG,",Berner Str. 107,,60437,Frankfurt am Main,5999,59,Verschiedene Warengattungen,Miscellaneous Retail,Wholesale & retail trade,500,Large 250 +,50.1923,8.6563,Germany
Rudolf A. Haefner GmbH,Rudolf A. Haefner GmbH,Heddernheimer Landstr. 146,,60439,Frankfurt am Main,1711,17,"Installation u. Heizungsbau, Klimaanlagen",Construction - Special Trade Contractors,Construction,25,Small 10 - 49,50.16343,8.63626,Germany
Rügamer Isolier und Brandschutz GmbH,Rügamer Isolier und,Am Dorfgarten 51,,60435,Frankfurt am Main,1742,17,"Stuckarbeiten, akustische u. andere Isolierarbeiten",Construction - Special Trade Contractors,Construction,16,Small 10 - 49,50.1574473,8.691155,Germany
Ruhland GmbH,Ruhland GmbH,Rödelheimer Landstr. 75-85,,60487,Frankfurt am Main,1761,17,Dachdeckereien u. Blecharbeiten,Construction - Special Trade Contractors,Construction,10,Small 10 - 49,50.12063,8.62258,Germany
Rumpf Steuerberatungskanzlei,Rumpf Steuerberatungskanzlei,Bornheimer Landstr. 64,,60316,Frankfurt am Main,8721,87,"Buchhaltungs-, Wirtschafts- u. Steuerprüfungsbüros","Engineering, Accounting, Research, Management & Related Svcs",Services,21,Small 10 - 49,50.12316,8.69306,Germany
Rütz GmbH,Rütz GmbH,Orber Str. 44,,60386,Frankfurt am Main,5014,50,Reifen u. Schläuche,Wholesale Trade - Durable Goods,Wholesale & retail trade,10,Small 10 - 49,50.12752,8.74203,Germany
RW Dienstleistungs GmbH,RW Dienstleistungs GmbH,Hahnstr. 70,,60528,Frankfurt am Main,7349,73,"Sonstige Hausreinigungs- u. Instandhaltungsdienste, Gebäudereinigung",Business Services,Services,433,Large 250 +,50.0791609,8.6333261,Germany
S & N Hotel- und Gebäudereinigung   GmbH,S & N Hotel- und,Talstr. 119-121,,60437,Frankfurt am Main,7349,73,"Sonstige Hausreinigungs- u. Instandhaltungsdienste, Gebäudereinigung",Business Services,Services,300,Large 250 +,50.1854852,8.6464031,Germany
S & P Clever Reinforcement GmbH,S & P Clever Reinforcement,Karl-Ritscher-Anlage 5,,60437,Frankfurt am Main,2297,22,Faservliesstoffe,Textile Mill Products,Manufacturing,10,Small 10 - 49,50.1929459,8.6468241,Germany
S & P Rohr-Anlagenbau und Projektmanagement GmbH,S & P Rohr-Anlagenbau und,Westerbachstr. 50,,60489,Frankfurt am Main,1623,16,"Wasserbau, Abwasseranlagen, Leitungsbau, Fernmelde- u. Überlandleitungen","Heavy Cnstrctn, Except Building Construction - Contractors",Construction,13,Small 10 - 49,50.1229946,8.5971574,Germany
S. Fischer Verlag GmbH,S. Fischer Verlag GmbH,Hedderichstr. 114,,60596,Frankfurt am Main,2731,27,"Bücher: Verlag, Druckerei u. Verlag","Printing, Publishing and Allied Industries",Manufacturing,150,Medium 50 - 249,50.0980778,8.6814305,Germany
S.B. Frucht e.K.,S.B. Frucht e.K.,Josef-Eicher-Str. 10,,60437,Frankfurt am Main,5431,54,Obst- u. Gemüsemarkt,Food Stores,Wholesale & retail trade,18,Small 10 - 49,50.19683,8.64604,Germany
S.Freibott - Dienstleistung aus einer Hand,S.Freibott - Dienstleistung,Kehreinstr. 30,,65934,Frankfurt am Main,7349,73,"Sonstige Hausreinigungs- u. Instandhaltungsdienste, Gebäudereinigung",Business Services,Services,10,Small 10 - 49,50.10012,8.5692,Germany
Saatchi & Saatchi GmbH,Saatchi & Saatchi GmbH,Otto-Meßmer-Str. 1,,60314,Frankfurt am Main,7311,73,Werbeagenturen,Business Services,Services,170,Medium 50 - 249,50.1145582,8.714221,Germany
SaBa Gastronomie GmbH,SaBa Gastronomie GmbH,Kaiserhofstr. 11,,60313,Frankfurt am Main,5812,58,"Restaurants, Schnellimbiß usw.",Eating and Drinking Places,Services,13,Small 10 - 49,50.1151532,8.6745865,Germany
Sachsenhäuser Warte Gabriele Heimann KG,Sachsenhäuser Warte Gabriele,Darmstädter Landstr. 279,,60598,Frankfurt am Main,5812,58,"Restaurants, Schnellimbiß usw.",Eating and Drinking Places,Services,15,Small 10 - 49,50.088331,8.6911528,Germany
Sage CRM Solutions GmbH,Sage CRM Solutions GmbH,Emil-von-Behring-Str. 8-14,,60439,Frankfurt am Main,7372,73,Fertige Software,Business Services,Services,651,Large 250 +,50.1674937,8.6342472,Germany
SAHDIA Enterprises GmbH für Modeschmuck,SAHDIA Enterprises GmbH für,Bolongarostr. 88,,65929,Frankfurt am Main,5094,50,"Schmuck, Uhren, Brillanten u. andere Edelsteine",Wholesale Trade - Durable Goods,Wholesale & retail trade,30,Small 10 - 49,50.10267,8.55419,Germany
SAHIN Gebäudedienste GmbH,SAHIN Gebäudedienste GmbH,Vilbeler Landstr. 237,,60388,Frankfurt am Main,7349,73,"Sonstige Hausreinigungs- u. Instandhaltungsdienste, Gebäudereinigung",Business Services,Services,200,Medium 50 - 249,50.1560396,8.7463345,Germany
Sales & Solutions GmbH,Sales & Solutions GmbH,Lyoner Str. 44-48,,60528,Frankfurt am Main,4911,49,Elektrizitätsgesellschaften u. -Systeme,"Electric, Gas and Sanitary Services",Transportation and Public Utilities,670,Large 250 +,50.07695,8.62754,Germany
salient GmbH,salient GmbH,Lindleystr. 12,,60314,Frankfurt am Main,7379,73,Sonstige Dienstleistungen auf dem Computersektor,Business Services,Services,20,Small 10 - 49,50.1124032,8.7192312,Germany
Salzmann-Hauptschule,Salzmann-Hauptschule,Schwanheimer Str. 23,,60528,Frankfurt am Main,8211,82,"Internate, Kindergärten, Grund- u. Hauptschulen, höhere Schulen",Educational Services,Services,15,Small 10 - 49,50.08804,8.64448,Germany
SAMSON AG,SAMSON AG,Weismüllerstr. 3,,60314,Frankfurt am Main,3829,38,Sonstige Meß- u. Regelgeräte,Mesr/Anlyz/Cntrl Instrmnts; Photo/Med/Opt Gds; Watchs/Clocks,Manufacturing,1850,Large 250 +,50.1179085,8.7330536,Germany
Sandoz Industrial Products GmbH,Sandoz Industrial Products,Brüningstr. 50,,65929,Frankfurt am Main,2833,28,"Medizinische Chemikalien u. Pflanzenprodukte, Arzneimittel",Chemicals and Allied Products,Manufacturing,300,Large 250 +,50.0952423,8.5359878,Germany
Sandra Patricia Andorfer,Sandra Patricia Andorfer,Antoninusstr. 52,,60439,Frankfurt am Main,5012,50,Kfz-Import und Export,Wholesale Trade - Durable Goods,Wholesale & retail trade,25,Small 10 - 49,50.15806,8.64169,Germany
Sandwicher GmbH,Sandwicher GmbH,Reuterweg 63,,60323,Frankfurt am Main,2099,20,Sonstige Lebensmittelprodukte,Food and Kindred Products,Manufacturing,20,Small 10 - 49,50.12123,8.67018,Germany
Saniplan Deutsche Beratungsgesellschaft für Hygiene und Medizin mbH,Saniplan Deutsche,Homburger Landstr. 838,,60437,Frankfurt am Main,8742,87,Unternehmensberatung,"Engineering, Accounting, Research, Management & Related Svcs",Services,20,Small 10 - 49,50.19767,8.66642,Germany
Sanitätshaus Förster Orthopädietechnik oHG,Sanitätshaus Förster,Victor-Slotosch-Str. 19,,60388,Frankfurt am Main,5999,59,Verschiedene Warengattungen,Miscellaneous Retail,Wholesale & retail trade,20,Small 10 - 49,50.1431992,8.7449902,Germany
Sanitätshaus Pauli GmbH & Co. KG,Sanitätshaus Pauli GmbH & Co.,Schweizer Str. 70,,60594,Frankfurt am Main,5999,59,Verschiedene Warengattungen,Miscellaneous Retail,Wholesale & retail trade,40,Small 10 - 49,50.10115,8.68097,Germany
"Sanitätshaus Raab, Inh. Klaus Raab","Sanitätshaus Raab, Inh. Klaus",Leipziger Str. 13,,60487,Frankfurt am Main,5999,59,Verschiedene Warengattungen,Miscellaneous Retail,Wholesale & retail trade,28,Small 10 - 49,50.1209192,8.6487639,Germany
Sanitätshaus Schneider GmbH,Sanitätshaus Schneider GmbH,Emmerich-Josef-Str. 32,,65929,Frankfurt am Main,5999,59,Verschiedene Warengattungen,Miscellaneous Retail,Wholesale & retail trade,10,Small 10 - 49,50.1011986,8.5473105,Germany
Sankt Katharinen-Krankenhaus GmbH,Sankt Katharinen-Krankenhaus,Seckbacher Landstr. 65,,60389,Frankfurt am Main,8062,80,Allgemeine Krankenhäuser,Health Services,Services,650,Large 250 +,50.13573,8.71105,Germany
Sanofi-Aventis Deutschland GmbH,Sanofi-Aventis Deutschland,Industriepark Höchst,,65926,Frankfurt am Main,2834,28,Pharmazeutische Präparate,Chemicals and Allied Products,Manufacturing,8400,Large 250 +,50.0890617,8.5375786,Germany
Saphymo GmbH,Saphymo GmbH,Heerstr. 149,,60488,Frankfurt am Main,3829,38,Sonstige Meß- u. Regelgeräte,Mesr/Anlyz/Cntrl Instrmnts; Photo/Med/Opt Gds; Watchs/Clocks,Manufacturing,27,Small 10 - 49,50.1465599,8.6120217,Germany
Saturn Electro-Handelsgesellschaft mbH Frankfurt/Main,Saturn,Zeil 106-110,,60313,Frankfurt am Main,5731,57,"Radio-, Fernseh-, Video-Geschäfte","Home Furniture, Furnishings and Equipment Stores",Wholesale & retail trade,200,Medium 50 - 249,50.1147336,8.6814672,Germany
Savills Fund Management GmbH,Savills Fund Management GmbH,Rotfeder-Ring 7,,60327,Frankfurt am Main,6726,67,Sonstige Investmentgesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",129,Medium 50 - 249,50.0978521,8.6549869,Germany
Savills Immobilien Beratungs-GmbH,Savills Immobilien,Taunusanlage 19,,60325,Frankfurt am Main,8742,87,Unternehmensberatung,"Engineering, Accounting, Research, Management & Related Svcs",Services,160,Medium 50 - 249,50.1151168,8.6686285,Germany
SAVOTEL Hotelbetriebs GmbH,SAVOTEL Hotelbetriebs GmbH,Falkensteiner Str. 77,,60322,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,30,Small 10 - 49,50.1315891,8.6761293,Germany
SBIT AG,SBIT AG,Hanauer Landstr. 291A,,60314,Frankfurt am Main,7379,73,Sonstige Dienstleistungen auf dem Computersektor,Business Services,Services,42,Small 10 - 49,50.11648,8.72594,Germany
ScanDOK GmbH,ScanDOK GmbH,Wiener Str. 120,,60599,Frankfurt am Main,7374,73,Datenverarbeitungsdienste,Business Services,Services,40,Small 10 - 49,50.09973,8.73674,Germany
Schaaf Peemöller + Partner Top Executive Consultants,Schaaf Peemöller + Partner Top,Liebigstr. 19,,60323,Frankfurt am Main,8742,87,Unternehmensberatung,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,Small 10 - 49,50.11924,8.66575,Germany
"Schäfer Getränke, Andreas Schäfer, e.Kfm.","Schäfer Getränke, Andreas",Borsigallee 35,,60388,Frankfurt am Main,5149,51,Sonstige Kolonialwaren u. verw. Artikel,Wholesale Trade - Nondurable Goods,Wholesale & retail trade,10,Small 10 - 49,50.13973,8.74669,Germany
Schaufler GmbH & Co. KG,Schaufler GmbH & Co. KG,Hanauer Landstr. 114-116,,60314,Frankfurt am Main,2796,27,Druckplattenherstellung u. verwandte Dienstleistungen,"Printing, Publishing and Allied Industries",Manufacturing,30,Small 10 - 49,50.11112,8.70996,Germany
Schauspiel Frankfurt,Schauspiel Frankfurt,Neue Mainzer Str. 17,,60311,Frankfurt am Main,7922,79,Theaterproduzenten (außer Film) u. verschiedene Theaterdienste,Amusement and Recreation Services,Services,980,Large 250 +,50.1085,8.67472,Germany
Scheiber & Partner Rechtsanwälte,Scheiber & Partner,Kennedyallee 97,,60596,Frankfurt am Main,8111,81,Juristische Dienstleistungen,Legal Services,Services,15,Small 10 - 49,50.09585,8.66935,Germany
Schenker Deutschland AG,Schenker Deutschland AG,Uhlfelderstr. 1-3,,60314,Frankfurt am Main,4731,47,Fracht- u. Cargo-Transportorganisation,Transportation Services,Transportation and Public Utilities,15900,Large 250 +,50.1205847,8.7492455,Germany
Scheufele Hesse Eigler Kommunikationsagentur GmbH,Scheufele Hesse Eigler,Cretzschmarstr. 10,,60487,Frankfurt am Main,7311,73,Werbeagenturen,Business Services,Services,20,Small 10 - 49,50.1278473,8.6521429,Germany
SCHIEDERMAIR RECHTSANWÄLTE Partnerschaftsgesellschaft von Rechtsanwälten und Steuerberatern,SCHIEDERMAIR RECHTSANWÄLTE,Eschersheimer Landstr. 60,,60322,Frankfurt am Main,8111,81,Juristische Dienstleistungen,Legal Services,Services,50,Small 10 - 49,50.1223162,8.6758728,Germany
Schiff-Martini & Cie.GmbH Wirtschaftsprüfungsgesellschaft Steuerberatungsgesellschaft,Schiff-Martini & Cie.GmbH,De-Saint-Exupery-Str. 8,,60549,Frankfurt am Main,8721,87,"Buchhaltungs-, Wirtschafts- u. Steuerprüfungsbüros","Engineering, Accounting, Research, Management & Related Svcs",Services,55,Medium 50 - 249,50.0545129,8.5961914,Germany
Schiller-Apotheke Dr. Miserre oHG,Schiller-Apotheke Dr. Miserre,Glauburgstr. 64,,60318,Frankfurt am Main,8011,80,Arztpraxen (ohne Kliniken),Health Services,Services,12,Small 10 - 49,50.1266042,8.6851473,Germany
Schillerschule,Schillerschule,Morgensternstr. 3,,60596,Frankfurt am Main,8211,82,"Internate, Kindergärten, Grund- u. Hauptschulen, höhere Schulen",Educational Services,Services,14,Small 10 - 49,50.10196,8.67695,Germany
Schindler & Werb AG,Schindler & Werb AG,Am Buchbaum 21,,60437,Frankfurt am Main,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,17,Small 10 - 49,50.2004026,8.7163397,Germany
Schleifmittelwerk Burka-Kosmos GmbH,Schleifmittelwerk Burka-Kosmos,Rödelheimer Landstr. 31,,60487,Frankfurt am Main,3291,32,"Schleifmittel, Bimsstein","Stone, Clay, Glass, and Concrete Products",Manufacturing,55,Medium 50 - 249,50.12102,8.62738,Germany
Schloberg GmbH,Schloberg GmbH,Schweizer Str. 11,,60594,Frankfurt am Main,7231,72,"Coiffeure, Kosmetiksalons",Personal Services,Services,15,Small 10 - 49,50.1047589,8.6786086,Germany
Schluckspecht Getränke GmbH,Schluckspecht Getränke GmbH,Palleskestr. 36c,,65929,Frankfurt am Main,5149,51,Sonstige Kolonialwaren u. verw. Artikel,Wholesale Trade - Nondurable Goods,Wholesale & retail trade,218,Medium 50 - 249,50.1060172,8.5556306,Germany
Schmidt & Henrich Glaserei GmbH,Schmidt & Henrich Glaserei,Mauritiusstr. 13,,60529,Frankfurt am Main,1793,17,Glas- u. Verglasungsarbeiten,Construction - Special Trade Contractors,Construction,12,Small 10 - 49,50.0882322,8.5778459,Germany
